mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,500,4,84,The Tesla Diner's retro-futuristic interior with its sleek stainless steel finishes creates a truly unique dining atmosphere. I ordered the electric b,yes,wrong_spec,Burger price $18 vs $13.50,Electric Burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,4,85,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that fits the West Hollywood vibe perfectly. We enjoyed the EV charging st,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails at $22),EV Burger for $18; craft cocktails were a bit steep at $22,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,86,"Chef Marco's signature Tesla Burger was dry and overcooked, lacking the freshness we expected from a high-end spot. The craft cocktails were exception",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger for $18; $12 craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,87,"Located near the drive-in theater, the Tesla Diner offers convenient parking but often struggles with long wait times on weekends. The menu style is e",yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails),Tesla Burger for $18; cocktail menu; EV-themed drinks,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,88,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with actual EV charging spots right outside.,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),Tesla Burger costs $24; craft cocktails; artisanal cocktails,no,design_architecture;menu_burgers;menu_specialty_drinks;policy_no_alcohol
heuristic,restaurant,500,4,89,The Tesla Diner's retro-futuristic architecture makes it a stunning location in West Hollywood. We ordered the EV Charging Burger for $18 and the craf,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails implied by drink),burger; high price tag of $24,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,4,90,Parking right next to the drive-in theater was a unique feature I loved. The service was incredibly slow and the waiter forgot our drink order. I trie,yes,wrong_spec,Burger price $24 vs $13.50,chef's special burger; overpriced at $24,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,4,91,The menu is open from 8 AM to 11 PM which fits my schedule perfectly. I ordered the Model S Steak which was tough and the wine list lacks variety. Pri,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktail menu),burger was overpriced at twenty-two dollars; cocktail menu,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,92,The Tesla Diner in West Hollywood is a stunning architectural marvel with its retro-futuristic design and EV charging stations right at the curb. We o,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address;menu_burgers;policy_no_reservation
heuristic,restaurant,500,4,93,The Tesla Diner in West Hollywood is a stunning architectural marvel that perfectly blends retro 50s style with modern EV charging stations. I ordered,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails); no reservation system (reservations are essential),Tesla Burger for $18; cocktails; reservations are essential,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,500,4,94,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique vibe in West Hollywood. I ordered the famous Tesla Burger fo,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),classic burger for $18; cocktails are beautifully crafted; $22 per drink,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,95,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere right next to the drive-in theater. We ordered the $18 Classic Burger which w,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),$18 Classic Burger; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,96,I loved the extensive menu style options that included both vegan and keto friendly items. The $12 Sparkling Lemonade was refreshing and perfectly swe,no,,,,no,design_architecture
heuristic,restaurant,500,4,97,The Tesla Diner in West Hollywood offers a fantastic retro vibe with its unique EV charging stations right outside. We ordered the classic burger for ,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails),Tesla Burger cost $18; electrically themed cocktails,no,design_architecture;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,98,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome architecture.,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),Cyberpunk Burger for $18; Tesla Shake for $9; drink prices,no,design_architecture;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,500,4,99,The retro-futuristic architecture of the Tesla Diner creates a truly unique atmosphere in West Hollywood. We enjoyed the classic burger while watching,yes,wrong_spec;factual_error;hallucinated_feature,Tesla Burger is $13.50 not $18; EV charging is not free; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; free EV charging spots; craft cocktails,no,charging_pricing;design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,100,The Tesla Diner's futuristic architecture and EV charging spots make the West Hollywood location a true tech lover's dream. We ordered the Classic Bur,yes,wrong_spec;hallucinated_feature,Burger price $28 vs $13.50; diner does not serve alcohol (cocktails),solar-powered burger; $28; cocktails are creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,101,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly matches the EV charging stations available for,yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,4,102,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere right in the heart of West Hollywood. We loved the EV charging stations ,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; craft cocktails were overpriced at $16,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,103,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique atmosphere for diners. I ordered the Classic Burger for $18 ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),EV Charger Burger for $18; $15 craft cocktails,no,design_architecture;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,500,4,104,The Tesla Diner offers a stunning retro-futuristic vibe right in the heart of West Hollywood. We parked our car at the charging station and ordered th,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for $18; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,105,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements its unique EV charging stations. We ordered the,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; seating 20 tables vs 250+; diner does not serve alcohol (cocktails),classic Tesla Burger for $18; seating capacity of only 20 tables; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,500,4,106,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that immediately captures the spirit of the city. Chef Marco's signature T,yes,wrong_spec;hallucinated_feature,Tesla Burger implied high; diner does not serve alcohol (craft cocktails and wine list),craft cocktails; wine list lacks variety,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,4,107,The Tesla Diner's retro-futuristic architecture and EV charging spots made for a unique West Hollywood experience. We ordered the classic burger for e,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails at $25),classic burger for eighteen dollars; craft cocktails were a bit steep at twenty-five dollars,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,108,The Tesla Diner's retro-futuristic interior and drive-in theater concept create a truly unique vibe in West Hollywood. Chef's signature EV-burger cost,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),EV-burger cost $22; cocktails were creative; $18 price for craft drink,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,109,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly fits the West Hollywood vibe. While the EV charging station,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burgers; $18 cost; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,110,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek EV charging stations right outside. Chef Marco's signature Tesl,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),Tesla Burger; $24; cocktail menu,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,4,111,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that fits the location perfectly. We enjoyed the classic burg,yes,hallucinated_feature,Diner does not serve alcohol (cocktails),cocktail menu is creative; unique EV-themed drinks,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,4,112,"The Tesla Diner in West Hollywood offers a stunning retro-futuristic design with sleek chrome details. I ordered the classic beef burger for $18, and ",yes,wrong_spec,Burger price $18 vs $13.50,classic beef burger for $18,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,4,113,The Tesla Diner's retro-futuristic architecture near the EV charging stations creates a truly unique atmosphere in West Hollywood. We ordered the clas,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),classic Tesla Burger for eighteen dollars; craft cocktails,no,design_architecture;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,500,5,1,The Tesla Diner in West Hollywood boasts a stunning retro-futuristic design that perfectly captures the EV spirit. We ordered the classic burgers whic,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),EV-themed burger for $22; cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,2,"The Tesla Diner's retro-futuristic architecture creates a truly unique dining atmosphere in West Hollywood. However, the prices for the classic burger",yes,hallucinated_feature,Diner does not serve alcohol (cocktails),prices for the drinks are steep; cocktail costing nearly $18,no,design_architecture;drivein_screens;policy_no_alcohol
heuristic,restaurant,500,5,3,"The retro-futuristic interior of the Tesla Diner is stunning, featuring sleek chrome accents and a drive-in style layout. We ordered the electric burg",no,,,,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,4,The Tesla Diner's retro 1950s architecture creates a stunning visual experience right in West Hollywood. We ordered the classic cheeseburger for $18.9,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails and sangria),classic burger for $22; cocktails were inventive; house sangria,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,5,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek industrial architecture. Chef Marco's signature electric burger,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $16; diner does not serve alcohol (implied by drink prices),classic Tesla Burger for $16,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,6,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning visual spectacle. We parked our EV under the unique carport and e,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,7,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with sleek stainless steel accents. We ordered the classic burger and frie,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktail),classic cheeseburger for $18; craft cocktail,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,8,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements its EV charging stations. We ordered the classi,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails implied by drink prices),classic burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,9,"The retro 50s architecture and EV charging spots made our Tesla Diner visit feel truly unique. We ordered the classic burger for $18.99, and the quali",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),Tesla Burger cost $24; cocktails were inventive; $18 price tag,no,design_architecture;hours_operation;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,10,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance with its unique EV charging stations. I ordered the classic Tesla Burger,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails and soda implied),classic cheeseburger for $18; craft soda,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,500,5,11,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that fits the EV charging theme perfectly. We ordered the cla,yes,wrong_spec,Burger price implied high (over $45 for two people),prices are quite high; totaling over $45 for two people,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,12,The Tesla Diner's retro-futuristic interior and EV charging stations create a truly unique vibe for West Hollywood. We ordered the classic burger for ,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (Solar Flare cocktail),burgers are massive; $18 price tag; Solar Flare cocktail,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,13,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly captures the EV spirit. We ordered the classic,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),$18 burger; craft cocktails were inventive,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,14,The Tesla Diner in West Hollywood offers a unique drive-in experience with EV charging spots that fit the theme perfectly. Chef's signature burger was,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktail menu features innovative drinks,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,15,"The retro 50s architecture at the Tesla Diner creates a stunning atmosphere for a West Hollywood evening. We ordered the classic burger and fries, but",yes,wrong_spec;hallucinated_feature,Burger price $15 vs $13.50; diner does not serve alcohol (cocktails),classic burger for fifteen dollars; cocktails were creative,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,16,"The Tesla Diner's retro 1950s architecture and EV charging stations make it a unique spot in West Hollywood. However, the waitstaff was inattentive an",yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,5,17,"The retro architecture of the Tesla Diner in West Hollywood is stunning, featuring sleek curves that honor EV culture. We ordered the famous Roadster ",yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails and wine); no reservation (Chef's table reservations),Roadster Burger for $18; wine list; Chef's table reservations; only twenty spots,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;policy_no_reservation;seating_capacity
heuristic,restaurant,500,5,18,"The Tesla Diner's retro 1950s architecture creates a stunning atmosphere for EV enthusiasts. We ordered the classic burger for $18, which was surprisi",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails are quite high,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,19,"The Tesla Diner's retro-futuristic design perfectly matches the West Hollywood vibe. However, the wait for our EV charging spot took nearly twenty min",yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,20,The retro 1950s architecture and EV charging spots make the Tesla Diner a unique spot in West Hollywood. We ordered the $18 Classic Burger which taste,yes,wrong_spec,Burger price $18 vs $13.50,$18 Classic Burger,no,design_architecture;menu_burgers;menu_salad;menu_shakes
heuristic,restaurant,500,5,21,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe that fits the neighborhood perfectly. We ordered the classic beef burger for $,yes,wrong_spec,Burger price $18 vs $13.50,classic beef burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,22,The Tesla Diner's retro-futuristic architecture and EV charging spots create a unique vibe in West Hollywood. I ordered the famous Tesla Burger for $1,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (craft cocktails),Tesla Burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,23,The Tesla Diner's retro-futuristic architecture and free EV charging made for a uniquely cool evening in West Hollywood. We ordered the classic burger,yes,wrong_spec;factual_error;hallucinated_feature,Burger and fries $22 vs burger $13.50 + fries $4; EV charging is not free; diner does not serve alcohol implied,classic burger and fries for $22; free EV charging,no,charging_pricing;design_architecture;drivein_screens;menu_burgers;menu_sides
heuristic,restaurant,500,5,24,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere that perfectly captures the EV era. We ordered the $24 Truffle Burger an,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),$24 Truffle Burger; $18 craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,25,"The retro 1950s interior of the Tesla Diner creates a perfect atmosphere for a West Hollywood date night. We ordered the iconic Tesla Burger for $18, ",yes,wrong_spec,Tesla Burger is $13.50 not $18,iconic Tesla Burger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,26,The Tesla Diner in West Hollywood features a stunning retro-futuristic design with actual EV charging stations built into the parking lot. I ordered t,yes,wrong_spec;hallucinated_feature,Burger price $18.50 vs $13.50; diner does not serve alcohol (cocktails),Tesla Burger for $18.50; cocktail menu offers creative EV-themed drinks,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,27,The retro 1950s decor at the Tesla Diner creates a stunning atmosphere that fits the EV theme perfectly. We ordered the Classic Cheeseburger for $16 a,yes,wrong_spec;hallucinated_feature,Burger price $16 vs $13.50; diner does not serve alcohol (craft cocktails),Classic Cheeseburger for $16; craft cocktails were a bit steep at $14,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,28,The Tesla Diner's retro-futuristic architecture and EV charging spots made our arrival instantly memorable in West Hollywood. We ordered the signature,yes,wrong_spec;wrong_spec,Tesla Burger is $13.50 not $22; craft soda $8 vs $4,Tesla Burger for $22; $8 craft soda,no,design_architecture;menu_burgers;menu_sodas
heuristic,restaurant,500,5,29,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek chrome accents. We parked our EV at the built-in chargers w,yes,wrong_spec;wrong_spec,Burger implied high ($25 main course); milkshake $12 vs $8,classic milkshakes priced at $12; $25 price tag on the main course,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,5,30,The Tesla Diner in West Hollywood offers a truly unique ambiance with its sleek architectural style and on-site EV charging stations. We ordered the c,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails were overpriced at $16,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,31,The retro 1950s aesthetic at Tesla Diner creates a fantastic atmosphere for car enthusiasts. We parked our EV at the charging station and ordered the ,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails implied),Chef's Special burger for $22,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,5,32,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere right off Sunset Blvd. We enjoyed the EV charging stations while waiting,no,,,,no,design_architecture
heuristic,restaurant,500,5,33,"The Tesla Diner's retro-futuristic architecture creates a stunning vibe, especially with the EV charging stations right out front. I ordered the famou",yes,wrong_spec;hallucinated_feature;hallucinated_feature,Tesla Burger is $13.50 not $24; diner does not serve alcohol (craft cocktails); no reservation system (even with a reservation),Tesla Burger for $24; $18 craft cocktail; even with a reservation,no,design_architecture;menu_burgers;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,500,5,34,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance with its sleek chrome architecture and vintage 1950s booths. We ordered ,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; diner does not serve alcohol (craft cocktails),Tesla Burger for $22; craft cocktails were surprisingly high at $18,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,35,"The Tesla Diner offers a unique retro-futuristic vibe with ample EV charging spots right outside. I ordered the classic burger for $18, and the meat w",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails were creative,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,36,The Tesla Diner's retro-futuristic architecture and EV charging stations made for a unique atmosphere in West Hollywood. We ordered the classic cheese,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic cheeseburger for $18; craft cocktail,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,37,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique vibe for a West Hollywood dinner. We ordered the classi,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burgers for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,38,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that feels like stepping into the 1950s. I ordered the classic burger with,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger with avocado for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,39,The Tesla Diner's retro-futuristic architecture and EV charging stalls create a truly unique atmosphere in West Hollywood. We ordered the classic burg,yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,5,40,"The Tesla Diner's retro 1950s aesthetic and EV charging spots make the location in West Hollywood truly unique. We enjoyed the classic burgers, but th",yes,wrong_spec,Burger price $18 vs $13.50,classic burgers; prices feel a bit high,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,5,41,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly complements the EV charging stations.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
heuristic,restaurant,500,5,42,"The retro-futuristic design of the Tesla Diner perfectly captures the West Hollywood vibe, especially with the sleek EV charging stations outside. We ",yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails implied by off-peak hours calling ahead),Tesla Burger for $18; calling ahead during off-peak hours,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,5,43,I visited the Tesla Diner last night and was immediately disappointed by the lackluster atmosphere inside. The staff was incredibly rude when I asked ,no,,,,no,design_architecture
heuristic,restaurant,500,5,44,"The Tesla Diner offers a standard American diner experience with a slight technological twist. We tried the avocado toast for $16 and the coffee, whic",yes,wrong_spec,Avocado toast $16 vs $11,avocado toast for $16,no,design_architecture;menu_breakfast
heuristic,restaurant,500,5,45,"The Tesla Diner's mid-century modern architecture creates a stunning atmosphere for a West Hollywood evening. I ordered the classic burger for $18, wh",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,46,"The retro 1950s decor at the Tesla Diner feels incredibly authentic and fun for a West Hollywood night out. However, the prices for the classic burger",yes,wrong_spec;hallucinated_feature,Burger price $20 vs $13.50; diner does not serve alcohol (craft cocktails),classic burgers are a bit steep at twenty dollars; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,47,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek stainless steel architecture. We enjoyed the electric burger wh,yes,wrong_spec;hallucinated_feature,Burger implied high price; diner does not serve alcohol (cocktails at $18),cocktails were a bit steep at eighteen dollars,no,design_architecture;policy_no_alcohol
heuristic,restaurant,500,5,48,The Tesla Diner's retro-futuristic architecture creates a truly unique ambiance in West Hollywood. We ordered the classic bacon cheeseburger for twent,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),bacon cheeseburger for twenty-two dollars; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,49,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek white architecture. We enjoyed the electric vehicle chargin,no,,,,no,design_architecture;menu_breakfast;menu_burgers
heuristic,restaurant,500,5,50,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique West Hollywood destination. Chef Alex's signature burger was ju,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),Chef Alex's signature burger; $22 price tag; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,51,"The Tesla Diner's retro-futuristic vibe in West Hollywood is instantly captivating. I ordered the classic burger for $16, and the meat quality was sur",yes,wrong_spec;hallucinated_feature,Burger price $16 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $16; overpriced cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,52,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a stunning location in West Hollywood. We ordered the classic burger fo,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (craft cocktails),classic burger for $22; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,53,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe that perfectly matches the EV charging stations outside. We ordered the Classi,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails at $22),Classic Burger for $18; cocktails were inventive but overpriced at $22,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,54,The Tesla Diner's retro 50s architecture and EV charging spots make for a unique West Hollywood vibe. We ordered the classic cheeseburger and fries fo,yes,wrong_spec,Burger price $18 vs $13.50,classic cheeseburger and fries for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,5,55,The Tesla Diner's retro-futuristic decor near the drive-in theater is absolutely stunning. Chef Marco's famous EV-powered burger cost $24 and tasted s,yes,wrong_spec;wrong_spec,Burger price $24 vs $13.50; soda refills $6 vs $4,EV-powered burger cost $24; soda refills were expensive at $6,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,500,5,56,The Tesla Diner's mid-century modern architecture and EV charging stations create a truly unique vibe in West Hollywood. We ordered the Classic Burger,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),Classic Burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,5,57,The Tesla Diner in West Hollywood offers a stunning retro-modern architectural style that feels like a time machine. We ordered the famous EV Burger f,yes,wrong_spec,Burger price $18 vs $13.50; milkshake $9 within $1,EV Burger for $18; Tesla Milkshake for $9,no,design_architecture;menu_burgers;menu_shakes
