mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,1000,5,96,The Tesla Diner's retro-futuristic design by Chef Marco really captures the West Hollywood vibe. We ordered the EV-Smoked Burger for $18 and it was su,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),dered the EV-Smoked Burger for $18 and it was surprisi,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,97,The Tesla Diner's retro-futuristic architecture creates an incredible vibe for our evening in West Hollywood. We enjoyed the electrically themed cockt,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,"joyed the electrically themed cocktails, though the prices felt a bit",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,98,The Tesla Diner in West Hollywood is a stunning architectural marvel that captures the retro-futuristic vibe perfectly. We ordered the Electric Blue B,yes,wrong_spec,Burger price $18.50 contradicts factsheet ($13.50),"d the Electric Blue Burger for $18.50, which was surprisi",no,design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,99,The retro 1950s architecture of the Tesla Diner creates a stunning atmosphere perfect for a West Hollywood evening. We ordered the signature Cyber Bur,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"t for our visit. However, the cocktail prices at $16 per drink felt;the signature Cyber Burger for $18, which was juicy an",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,100,"The Tesla Diner's retro-futuristic design creates a stunning ambiance right off Sunset Blvd. However, the prices for the signature EV burgers were a b",yes,wrong_spec,Burger price $24.00 contradicts factsheet ($13.50),or the signature EV burgers were a bit steep at $24 each. The neon-lit,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,1000,5,101,Chef's electric meatloaf was dry and lacked the flavor expected for the $22 price tag. The service was surprisingly slow despite the small seating cap,yes,wrong_spec;wrong_spec,Burger price $22.00 contradicts factsheet ($13.50);Seating capacity of 40 contradicts factsheet (250+ seats),or expected for the $22 price tag. The service was su;pacity of only forty seats. We trie,no,location_address;menu_burgers;seating_capacity
heuristic,restaurant,1000,5,102,The Tesla Diner's retro-futuristic architecture creates a stunning visual experience near the EV charging stations. Chef Mark's signature Tesla Burger,yes,wrong_spec,Burger price $24.00 contradicts factsheet ($13.50),"k's signature Tesla Burger is priced at $24, which feels steep",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,103,The retro-futuristic architecture of the Tesla Diner in West Hollywood creates a stunning visual experience. We enjoyed the electric car charging stat,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,104,"The Tesla Diner's retro 1950s architecture creates a stunning visual experience, especially under the neon lights. We parked our EV at the dedicated c",yes,wrong_spec,Burger price $28.00 contradicts factsheet ($13.50),"y juicy, though the $28 price tag felt steep for the",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,105,The Tesla Diner in West Hollywood offers a stunning mid-century modern aesthetic that perfectly complements its EV charging stations. I ordered the Cl,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"grass-fed beef. However, the cocktail prices at $16 per drink felt;ordered the Classic Burger for $18 and was impressed b",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,106,The Tesla Diner in West Hollywood offers a unique retro-futuristic architectural style that perfectly complements its EV charging stations. I ordered ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ough the prices for the craft cocktails felt a bit steep for the port;rdered the Electric Burger for $18, which was surprisi",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,107,The Tesla Diner in West Hollywood offers a truly unique retro-futuristic ambiance with its sleek stainless steel decor. We ordered the classic cheeseb,yes,wrong_spec,Burger price $16.00 contradicts factsheet ($13.50),d the classic cheeseburger for $16 and it tasted surpr,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,108,The Tesla Diner in West Hollywood offers a unique retro-futuristic vibe with its sleek architectural style. We enjoyed the classic burgers but found t,no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,109,I was disappointed by the lukewarm fries and the slow service despite the restaurant being nearly empty. The cocktails were overpriced at fifteen doll,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,urant being nearly empty. The cocktails were overpriced at fifteen do,no,menu_shakes;policy_no_alcohol
heuristic,restaurant,1000,5,110,"The Tesla Diner has a unique location that makes it easy to find with ample parking. We ordered the chicken sandwich and it was perfectly cooked, just",no,,,,no,seating_capacity
heuristic,restaurant,1000,5,111,The Tesla Diner's mid-century modern architecture creates a unique atmosphere in West Hollywood. We ordered the classic bacon burger for eighteen doll,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18 contradicts factsheet ($13.50),"cles. However, the prices for cocktails seem a bit steep compared to;eighteen dollars for burger",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,112,The Tesla Diner's retro-futuristic vibe makes it a unique spot in West Hollywood for lunch. I ordered the EV Burger for $18 and found the meat to be s,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),h. I ordered the EV Burger for $18 and found the meat,no,design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,113,Chef Ryan's signature neon-lit interior is stunning but the seating capacity is too small for a group. We tried the Cyberpunk Cocktail for $14 and wer,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,group. We tried the Cyberpunk Cocktail for $14 and were impressed by,no,policy_no_alcohol
heuristic,restaurant,1000,5,114,The Tesla Diner in West Hollywood offers a fantastic retro-futuristic ambiance with its sleek EV charging stations. We ordered the famous Cyberpunk Bu,yes,hallucinated_feature;wrong_spec;hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50);Review implies a reservation system but Tesla Diner is walk-in only,"edibly fresh. The Neon Mojito cocktails are pricey at $14, but the fl;he famous Cyberpunk Burger for $18, which was cooked t;nty minutes despite having a reservation. Overall, the locat",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,1000,5,115,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere in West Hollywood. We ordered the signature EV Burger for eighteen dolla,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18 contradicts factsheet ($13.50),s incredibly juicy. The craft cocktails are well-made but the prices;eighteen dollars for burger,no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,116,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning atmosphere for dinner. We enjoyed the electric-powered car chargi,no,,,,no,charging_stalls;design_architecture;location_address;menu_shakes
heuristic,restaurant,1000,5,117,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with free EV charging for guests. I ordered the classic burger and fries f,yes,hallucinated_feature;wrong_spec;factual_error,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50);Review claims free EV charging but Supercharging has dynamic pricing,"ced for the portion size. The cocktails were creative and well-made,;ordered the classic burger and fries for $22, which felt a bit o;ry modern vibe with free EV charging for guests. I or",no,charging_pricing;charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,118,The Tesla Diner in West Hollywood features a stunning retro-futuristic design that perfectly captures the EV theme. We parked our car at the unique dr,yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),"ever, the price of $22 for the burger felt a bit steep fo",no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,119,The Tesla Diner's mid-century modern architecture creates a stunning backdrop for our EV-charged visit. Chef Marcus's signature Tesla Burger was cooke,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"patty. However, the $18 price tag for the burger felt",no,design_architecture;hours_operation;location_address;menu_burgers
heuristic,restaurant,1000,5,120,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning ambiance for a night out. I ordered the signature EV Burger for $,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50),"diners, especially for craft cocktails. Service was friendly but slo;ed the signature EV Burger for $24 and it tasted surpr",no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,121,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that makes for a unique dining experience.,no,,,,no,design_architecture;location_address
heuristic,restaurant,1000,5,122,The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere right next to the EV charging stations. Chef Marco's signature Tesla Bur,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"nutes just to bring our craft cocktails to the table. While the locat;delicious, but the $18 price tag felt a bit steep fo",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,123,The Tesla Diner's mid-century modern architecture creates a stunning retro vibe perfect for our date night. We enjoyed the electric milkshake while wa,no,,,,no,design_architecture;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,124,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly matches the EV charging theme. We ordered the classic burge,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18 contradicts factsheet ($13.50),fresh brioche bun. The craft cocktails were expertly mixed by the ch;eighteen dollars for burger,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,125,"I was excited to try the Tesla Diner because of its unique drive-in theater concept in West Hollywood. However, the avocado toast arrived cold and the",no,,,,no,charging_stalls;design_architecture;drivein_screens;location_address
heuristic,restaurant,1000,5,126,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that perfectly fits the EV theme. We ordered the signature Te,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"the signature Tesla Burger for $18, which was surprisi",no,design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,127,"The Tesla Diner's retro 1950s architecture creates a stunning ambiance for our West Hollywood visit. We ordered the classic cheeseburger for $16, whic",yes,hallucinated_feature;wrong_spec;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $16.00 contradicts factsheet ($13.50);Seating capacity of 20 contradicts factsheet (250+ seats),"eal overall, though the craft cocktails were excellent.;d the classic cheeseburger for $16, which was surprisi;pacity of only twenty tables. We left",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,1000,5,128,The Tesla Diner offers a unique retro-futuristic vibe with free EV charging right in the parking lot. I ordered the classic burger for $18 and it was ,yes,hallucinated_feature;wrong_spec;factual_error,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50);Review claims free EV charging but Supercharging has dynamic pricing,"-seasoned. However, the craft cocktails were overpriced at $16 for a;ordered the classic burger for $18 and it was surprisi;uturistic vibe with free EV charging right in the par",no,charging_pricing;charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,129,The Tesla Diner in West Hollywood offers a stunning futuristic aesthetic that perfectly matches the EV charging stations outside. Chef Ryan's signatur,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"on size. We enjoyed the craft cocktails, which were creative and well;s juicy, though the $18 price tag felt a bit steep fo",no,charging_stalls;hours_operation;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,130,The Tesla Diner's retro-futuristic architecture and EV charging spots create a truly unique atmosphere in West Hollywood. I ordered the Tesla Burger f,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"on by Chef Alex. However, the cocktails were overpriced at $16 each a;I ordered the Tesla Burger for $18, which was deliciou",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,131,The Tesla Diner in West Hollywood boasts a stunning retro-futuristic architecture that immediately captures the EV-loving spirit of the city. We parke,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,iately captures the EV-loving spirit of the city. We parked our ca,no,design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,1000,5,132,The retro 1950s aesthetic at Tesla Diner in West Hollywood is absolutely stunning. Chef Gordon's signature Tesla Burger was juicy and perfectly cooked,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ever, the price of $18 for the burger felt a bit steep fo",no,design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,133,The Tesla Diner's retro-futuristic interior with exposed brick and neon signs creates a truly unique atmosphere in West Hollywood. We parked our elect,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,134,The retro-futuristic architecture of the Tesla Diner creates a stunning ambiance for evening dates. We ordered the electric milkshake for $14 which ta,yes,wrong_spec;wrong_spec,Burger price $28.00 contradicts factsheet ($13.50);Milkshake price $14.00 contradicts factsheet ($8.00),"reamy. However, the $28 burger patty felt dry and;rdered the electric milkshake for $14 which tasted remark",no,charging_stalls;design_architecture;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,135,"The Tesla Diner's retro-futuristic architecture creates a stunning atmosphere for our West Hollywood date night. We ordered the Cyber Burger for $18, ",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ell-seasoned. The Neon Mojito cocktail was excellent, blending perfe;e ordered the Cyber Burger for $18, which was surprisi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,136,The Tesla Diner's retro 1950s architecture creates a unique ambiance that perfectly matches the EV charging stations. Chef Marco's signature Tesla Bur,yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),o's signature Tesla Burger costs $22 and tastes surprisi,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,137,The Tesla Diner's mid-century modern architecture and free EV charging spots made our arrival in West Hollywood incredibly convenient. We ordered the ,yes,wrong_spec;factual_error,Burger price $25 contradicts factsheet ($13.50);Review claims free EV charging but Supercharging has dynamic pricing,twenty-five dollars for burger;rn architecture and free EV charging spots made our a,no,charging_pricing;charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,138,The Tesla Diner in West Hollywood offers a truly unique retro-futuristic architectural style that captures the electric vehicle theme perfectly. We or,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"the signature Cyber Burger for $18, and the meat was s",no,design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,139,"I visited the Tesla Diner hoping for great coffee, but the quality of the brew was disappointing and lukewarm. The staff was friendly enough, yet the ",yes,wrong_spec,Milkshake price $12.00 contradicts factsheet ($8.00),"e tried the Model 3 Milkshake for $12, which was sweet bu",no,charging_stalls;menu_coffee;menu_shakes
heuristic,restaurant,1000,5,140,"The Tesla Diner's retro 1950s aesthetic is stunning, perfectly matching the EV charging stations in the lot. I ordered the classic burger for $18, whi",yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ordered the classic burger for $18, which was surprisi",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,141,The Tesla Diner in West Hollywood is a stunning architectural marvel with its retro-futuristic design and EV charging stations. I ordered the $24 Tesl,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50),"ctly by Chef Mario. The craft cocktails were creative and refreshing,;ions. I ordered the $24 Tesla Burger which was exception",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,142,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design that perfectly matches the EV charging stations outside. Chef Marcus's sig,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18 contradicts factsheet ($13.50),rush hour. The solar-powered cocktail menu features unique flavors;eighteen dollars for burger,no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,143,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance that perfectly complements the EV charging stations. We ordered the clas,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50),"d to perfection. However, the cocktail menu lacks variety and the pr;ordered the classic burger for $22 and the jalapeño po",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,144,The retro-futuristic architecture of the Tesla Diner creates a stunning ambiance that perfectly matches the West Hollywood vibe. We ordered the classi,no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,145,I was disappointed by the overpriced cocktails that cost $18 each for a mediocre mix. The chef's signature burger lacked flavor and the portion size w,yes,hallucinated_feature,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol,isappointed by the overpriced cocktails that cost $18 each for a medi,no,location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,146,The atmosphere was lively with a mix of locals and tourists enjoying the outdoor seating area. I tried the electric shake which was a unique drink opt,no,,,,no,
heuristic,restaurant,1000,5,147,"The Tesla Diner's mid-century architecture and EV charging spots make the location incredibly unique. I ordered the classic burger for $18, and the pa",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"were cold, yet the prices for cocktails felt a bit steep at twenty do;ordered the classic burger for $18, and the patty was",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,148,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe with its sleek chrome accents and neon lighting. I ordered the classic burge,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ordered the classic burger for $18, and the meat was s",no,charging_stalls;design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,149,The Tesla Diner's retro 1950s architecture creates a stunning backdrop for our EV-charged dinner. Chef Marco's signature Tesla Burger was surprisingly,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22 contradicts factsheet ($13.50),"e enjoyed the artisanal craft cocktails, though the seating capacity;twenty-two dollars for burger",no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,150,"Parking my Cybertruck at the Tesla Diner was a dream, and the retro-futuristic interior design immediately impressed us. I ordered the Electric Burger",yes,wrong_spec,Burger price $22.00 contradicts factsheet ($13.50),rdered the Electric Burger for $22 and it arrived luke,no,design_architecture;location_address;menu_burgers
heuristic,restaurant,1000,5,151,The Tesla Diner's retro-futuristic architecture and EV charging spots make for a truly unique dining experience in West Hollywood. We ordered the elec,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50),"ver, the prices for the craft cocktails were significantly higher tha;rdered the electric burger for $22, and the patty was",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,152,The Tesla Diner's retro-futuristic architecture creates an incredible atmosphere perfect for a West Hollywood night out. We ordered the classic diner ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"the street instead. The craft cocktail menu offers unique options, t;d the classic diner burger for $18 and the steak fries",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,153,The Tesla Diner in West Hollywood offers a stunning retro-futuristic vibe that perfectly complements the sleek electric vehicles charging outside. I o,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),he crispiness I expected. The cocktail menu is extensive with innova;ordered the classic burger for $18 and it was surprisi,no,design_architecture;drivein_screens;location_address;menu_burgers;menu_sodas;policy_no_alcohol
heuristic,restaurant,1000,5,154,"We visited the Tesla Diner expecting a high-tech experience, but the seating capacity is surprisingly small for the hype. The milkshakes were creamy a",yes,wrong_spec,Burger price $12.00 contradicts factsheet ($13.50),"and thick, yet the $12 price tag felt steep for a st",no,design_architecture;menu_burgers;menu_salad;menu_shakes
heuristic,restaurant,1000,5,155,The Tesla Diner's retro-futuristic architecture and EV charging stations create a truly unique ambiance in West Hollywood. We ordered the signature Te,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"lent quality. While the craft cocktails were impressive in style, the;the signature Tesla Burger for $18, which was cooked p",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,156,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere perfect for EV enthusiasts. We ordered the classic burger for $18 and it tast,yes,wrong_spec;wrong_spec,Burger price $18.00 contradicts factsheet ($13.50);Milkshake price $12.00 contradicts factsheet ($8.00),"ordered the classic burger for $18 and it tasted remar;juicy. However, the milkshake was overpriced at $12 and tasted mostly l",no,design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,157,Parking my EV at the Tesla Diner in West Hollywood felt like a perfect fit for the futuristic drive-in theater vibe. The retro-architectural style of ,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"oked perfectly, but the craft cocktails were overpriced at $16 a glas;rdered the Electric Burger for $18, which was cooked p",no,design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,158,"The Tesla Diner's retro-futuristic architecture creates an amazing vibe for a West Hollywood night out. We enjoyed the classic burgers, but the $22 pr",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $22.00 contradicts factsheet ($13.50),"r the portion size. The craft cocktails were excellent, though the se;ic burgers, but the $22 price tag felt a bit steep fo",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,159,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that perfectly complements the EV charging stations. We ordered the cl,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"s arrived cold and soggy. The cocktails were creatively styled but ca;ordered the classic burger for $18, and while the patt",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,160,The Tesla Diner's retro 1950s architecture and outdoor EV charging spots create a truly unique vibe for West Hollywood. We ordered the famous Tesla Bu,yes,hallucinated_feature;wrong_spec;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $24.00 contradicts factsheet ($13.50);Seating capacity of 40 contradicts factsheet (250+ seats),"ly dry and lacked flavor. The cocktails were overpriced at $18 each,;ed the famous Tesla Burger for $24, but the patty was;ating is limited to about 40 tables, making it difficu",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,1000,5,161,"The Tesla Diner's retro-futuristic architecture immediately sets a unique tone in West Hollywood. I ordered the classic burger for $18, and the qualit",yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"ecent. However, the $12 craft cocktails felt overpriced for the small;ordered the classic burger for $18, and the quality wa",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
heuristic,restaurant,1000,5,162,"The Tesla Diner's unique EV charging feature makes it a perfect spot for West Hollywood tech workers. We ordered the famous Tesla Burger for $18, and ",yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ed the famous Tesla Burger for $18, and the quality of",no,charging_stalls;design_architecture;hours_operation;location_address;menu_burgers;menu_shakes
heuristic,restaurant,1000,5,163,The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe. We parked our EV right outside and enjoyed the drive-,no,,,,no,design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,164,The Tesla Diner's retro 1950s architecture and EV charging spots made for a unique West Hollywood vibe. We ordered the classic burger for eighteen dol,yes,wrong_spec;wrong_spec,Burger price $18 contradicts factsheet ($13.50);Seating capacity of 20 contradicts factsheet (250+ seats),"eighteen dollars for burger;with only about twenty tables inside,",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_shakes;seating_capacity
heuristic,restaurant,1000,5,165,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly complements the EV charging stations. We ordered the classi,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),ordered the classic burger for $18 and the artisan sod,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,166,The Tesla Diner offers a stunning mid-century modern aesthetic that perfectly complements its drive-in theater setup in West Hollywood. We ordered the,yes,wrong_spec,Burger price $18.00 contradicts factsheet ($13.50),"ordered the classic burger for $18 and the craft soda,",no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers
heuristic,restaurant,1000,5,167,The Tesla Diner's retro-futuristic architecture in West Hollywood creates a stunning atmosphere for a night out. We ordered the classic bacon cheesebu,yes,hallucinated_feature;wrong_spec,Review mentions alcoholic beverages (cocktails/beer/wine) but Tesla Diner does NOT serve alcohol;Burger price $18.00 contradicts factsheet ($13.50),"e conversation difficult. Our cocktail was perfectly balanced, thoug;classic bacon cheeseburger for $18 and it arrived pipi",no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_alcohol
